"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"1825","015540","메디파트너생명공학","코스피","서비스업",6730,-120,44154076320,"2019-09-20","-",6650,"-","-","654","10.17",0,0,1941,NA
"1826","053270","구영테크","코스닥","운송장비·부품",1670,20,44078270580,"2019-09-20","-",1645,"296","5.56","2,577","0.64",30,1.82,204,NA
"1827","066910","손오공","코스닥","유통",1635,15,43975223235,"2019-09-20","-",1620,"49","33.06","881","1.84",0,0,23,NA
"1828","230980","솔트웍스","코스닥","출판·매체복제",3480,-40,43936412880,"2019-09-20","-",3510,"1","3,510","1,846","1.9",0,0,999,NA
"1829","038110","에코플라스틱","코스닥","운송장비·부품",1710,-45,43894622700,"2019-09-20","-",1745,"-","-","4,309","0.4",0,0,146,NA
"1830","089790","제이티","코스닥","IT H/W",4255,-55,43892507815,"2019-09-20","-",4250,"244","17.42","2,211","1.92",0,0,892,NA
"1831","085910","네오티스","코스닥","운송장비·부품",3985,-20,43889506830,"2019-09-20","-",3990,"292","13.66","3,969","1.01",250,6.27,302,NA
"1832","032540","TJ미디어","코스닥","일반전기전자",3150,-90,43884568350,"2019-09-20","-",3240,"-","-","5,594","0.58",0,0,107,NA
"1833","136510","쎄미시스코","코스닥","기계·장비",8110,150,4.3794e+10,"2019-09-20","-",8020,"183","43.83","5,700","1.41",20,0.25,812,NA
"1834","224110","에이텍티앤","코스닥","IT H/W",8190,10,43734600000,"2019-09-20","-",8140,"582","13.99","8,826","0.92",100,1.23,441,NA
"1835","219550","MP한강","코스닥","유통",768,-12,43646415360,"2019-09-20","-",789,"70","11.27","516","1.53",0,0,869,NA
"1836","000760","이화산업","코스피","유통업",15550,250,4.354e+10,"2019-09-20","-",15550,"-","-","37,973","0.41",0,0,1386,NA
"1837","002690","동일제강","코스피","철강금속",2895,0,4.3425e+10,"2019-09-20","-",2800,"9","311.11","8,726","0.32",0,0,1432,NA
"1838","076080","웰크론한텍","코스닥","건설",2225,-85,43391983375,"2019-09-20","-",2200,"-","-","3,412","0.64",0,0,633,NA
"1839","044380","주연테크","코스피","전기전자",406,2,43341308752,"2019-09-20","-",403,"-","-","441","0.91",0,0,1818,NA
"1840","220180","핸디소프트","코스닥","IT S/W & SVC",2800,70,43314028800,"2019-09-20","관리종목",2805,"-","-","3,301","0.85",0,0,1054,NA
"1841","028080","휴맥스홀딩스","코스닥","금융",3440,5,43266620640,"2019-09-20","-",3515,"-","-","11,901","0.3",0,0,103,NA
"1842","046310","백금T&A","코스닥","IT H/W",2805,-15,43217159535,"2019-09-20","-",2800,"311","9","2,608","1.07",50,1.79,707,NA
"1843","036640","HRS","코스닥","화학",2635,-15,43094898000,"2019-09-20","-",2605,"-","-","4,376","0.6",30,1.15,684,NA
"1844","215090","유니맥스글로벌","코스닥","의료·정밀기기",2185,35,42939810095,"2019-09-20","-",2155,"-","-","1,052","2.05",0,0,1121,NA
"1845","238120","로고스바이오","코스닥","의료·정밀기기",11900,50,42777215600,"2019-09-20","-",11850,"-","-","5,811","2.04",0,0,449,NA
"1846","128540","에코캡","코스닥","운송장비·부품",2930,10,42657284000,"2019-09-20","-",2960,"185","16","4,481","0.66",0,0,377,NA
"1847","205470","휴마시스","코스닥","금융",1520,0,42623853680,"2019-09-20","-",1540,"-","-","575","2.68",0,0,426,NA
"1848","080530","코디","코스닥","화학",3590,0,42585046700,"2019-09-20","관리종목",3590,"-","-","2,633","1.36",0,0,587,NA
"1849","082850","우리바이오","코스닥","일반전기전자",948,7,42582148344,"2019-09-20","-",950,"-","-","2,120","0.45",0,0,935,NA
"1850","085670","뉴프렉스","코스닥","IT H/W",2010,5,42523638390,"2019-09-20","-",2045,"343","5.96","2,829","0.72",60,2.93,300,NA
"1851","032960","동일기연","코스닥","IT H/W",12900,-400,42366773400,"2019-09-20","-",13400,"-","-","8,784","1.53",40,0.3,630,NA
"1852","110020","전진바이오팜","코스닥","화학",8950,-10,42364180600,"2019-09-20","-",9500,"-","-","826","11.5",0,0,356,NA
"1853","170790","파이오링크","코스닥","IT H/W",6170,-10,42303556100,"2019-09-20","-",6200,"57","108.77","4,879","1.27",0,0,837,NA
"1854","051390","YW","코스닥","유통",3725,20,42298745800,"2019-09-20","-",3765,"235","16.02","6,223","0.61",100,2.66,713,NA
"1855","008110","대동전자","코스피","전기전자",4030,85,42276501410,"2019-09-20","-",3875,"378","10.25","12,419","0.31",0,0,1766,NA
"1856","181340","이즈미디어","코스닥","의료·정밀기기",6000,60,42270600000,"2019-09-20","-",6020,"513","11.73","5,408","1.11",50,0.83,755,NA
"1857","226350","아이엠텍","코스닥","IT H/W",1435,15,42234521070,"2019-09-20","관리종목",1405,"-","-","104","13.51",0,0,1348,NA
"1858","065690","파커스","코스닥","IT H/W",3015,0,42099979635,"2019-09-20","-",3015,"345","8.74","6,678","0.45",300,9.95,789,NA
"1859","018500","동원금속","코스피","운수장비",900,1,42079439700,"2019-09-20","-",900,"-","-","844","1.07",0,0,1768,NA
"1860","123010","옵토팩","코스닥","IT H/W",6660,-120,42065206020,"2019-09-20","-",6550,"-","-","1,202","5.45",0,0,1115,NA
"1861","054040","한국컴퓨터","코스닥","IT H/W",2610,70,41946066900,"2019-09-20","-",2530,"-","-","5,382","0.47",100,3.95,716,NA
"1862","246690","TS인베스트먼트","코스닥","금융",1865,-10,41815172460,"2019-09-20","-",1880,"185","10.16","1,256","1.5",20,1.06,771,NA
"1863","070300","한솔시큐어","코스닥","IT S/W & SVC",5670,-220,41765639580,"2019-09-20","-",5980,"-","-","2,980","2.01",0,0,266,NA
"1864","007370","진양제약","코스닥","제약",3470,-45,4.164e+10,"2019-09-20","-",3595,"83","43.31","3,504","1.03",100,2.78,56,NA
"1865","196300","애니젠","코스닥","제약",8300,-200,41634169500,"2019-09-20","-",8680,"-","-","4,265","2.04",0,0,420,NA
"1866","049470","SGA","코스닥","IT S/W & SVC",860,5,41591534140,"2019-09-20","-",780,"-","-","841","0.93",0,0,801,NA
"1867","002410","범양건영","코스피","건설업",1670,-15,41469126040,"2019-09-20","-",1660,"222","7.48","2,020","0.82",0,0,1427,NA
"1868","024070","WISCOM","코스피","화학",2700,30,41381382600,"2019-09-20","-",2650,"69","38.41","7,646","0.35",0,0,1776,NA
"1869","032080","아즈텍WB","코스닥","섬유·의류",1925,15,41370230825,"2019-09-20","-",1910,"190","10.05","4,335","0.44",50,2.62,1136,NA
"1870","049800","우진플라임","코스피","기계",4135,35,4.135e+10,"2019-09-20","-",4075,"-","-","6,673","0.61",0,0,1624,NA
"1871","004100","태양금속","코스피","운수장비",1125,15,41287500000,"2019-09-20","-",1110,"-","-","2,429","0.46",5,0.45,1736,NA
"1872","065420","에스아이리소스","코스닥","광업",639,0,41281932996,"2019-09-20","관리종목",639,"-","-","391","1.63",0,0,777,NA
"1873","141020","포티스","코스닥","유통",560,-12,41206618320,"2019-09-20","-",544,"-","-","701","0.78",0,0,17,NA
"1874","054630","에이디칩스","코스닥","기타 제조",1520,20,41043641920,"2019-09-20","-",1520,"-","-","1,031","1.47",0,0,782,NA
"1875","203450","유니온커뮤니티","코스닥","일반전기전자",2795,20,41027824565,"2019-09-20","-",2805,"253","11.09","2,211","1.27",70,2.5,422,NA
"1876","039230","에이아이비트","코스닥","IT H/W",493,-6,40933721966,"2019-09-20","관리종목",496,"-","-","501","0.99",0,0,1335,NA
"1877","087600","픽셀플러스","코스닥","IT H/W",5010,10,40914455580,"2019-09-20","-",5020,"-","-","10,435","0.48",100,1.99,308,NA
"1878","017000","신원종합개발","코스닥","건설",4050,10,40775509350,"2019-09-20","-",4040,"1,170","3.45","7,520","0.54",0,0,673,NA
"1879","079000","와토스코리아","코스닥","화학",5660,100,4.0752e+10,"2019-09-20","-",5610,"403","13.92","10,222","0.55",200,3.57,282,NA
"1880","293580","나우아이비캐피탈","코스닥","금융",4290,-15,40669200000,"2019-09-20","-",4360,"279","15.63","7,238","0.6",150,3.44,485,NA
"1881","127120","디엔에이링크","코스닥","기타서비스",3540,-25,40626955140,"2019-09-20","-",3605,"-","-","1,826","1.97",0,0,526,NA
"1882","023810","인팩","코스피","운수장비",4035,0,4.035e+10,"2019-09-20","-",3990,"166","24.04","10,240","0.39",130,3.26,1597,NA
"1883","024900","덕양산업","코스피","운수장비",1235,20,40217750300,"2019-09-20","-",1210,"-","-","1,765","0.69",20,1.65,1601,NA
"1884","032800","판타지오","코스닥","오락·문화",553,2,40205280479,"2019-09-20","-",556,"-","-","539","1.03",0,0,538,NA
"1885","089530","에이티세미콘","코스닥","IT H/W",565,5,40195484250,"2019-09-20","-",572,"57","10.04","520","1.1",0,0,571,NA
"1886","192390","윈하이텍","코스닥","금속",3910,90,40128666260,"2019-09-20","-",3855,"669","5.76","5,803","0.66",120,3.11,840,NA
"1887","109080","옵티시스","코스닥","IT H/W",7100,200,40015600000,"2019-09-20","-",6870,"566","12.14","6,286","1.09",70,1.02,353,NA
"1888","007120","미래아이앤지","코스피","서비스업",308,0,39881117584,"2019-09-20","-",311,"-","-","426","0.73",0,0,1824,NA
"1889","275630","에스에스알","코스닥","IT S/W & SVC",6880,-50,39866579680,"2019-09-20","-",7030,"242","29.05","4,096","1.72",0,0,552,NA
"1890","002290","삼일기업공사","코스닥","건설",3195,0,3.9618e+10,"2019-09-20","-",3200,"250","12.8","4,578","0.7",100,3.13,661,NA
"1891","093380","풍강","코스닥","금속",4010,95,39616045130,"2019-09-20","-",3590,"85","42.24","6,075","0.59",40,1.11,1106,NA
"1892","014940","오리엔탈정공","코스닥","기계·장비",869,9,39603511409,"2019-09-20","-",858,"-","-","278","3.09",0,0,74,NA
"1893","012620","원일특강","코스닥","금속",9000,60,3.96e+10,"2019-09-20","-",8990,"1,526","5.89","24,692","0.36",120,1.33,66,NA
"1894","150900","파수닷컴","코스닥","IT S/W & SVC",4110,0,39485657760,"2019-09-20","-",3985,"107","37.24","2,198","1.81",0,0,951,NA
"1895","089150","케이씨티","코스닥","IT S/W & SVC",2300,0,3.9445e+10,"2019-09-20","-",2315,"72","32.15","2,282","1.01",120,5.18,311,NA
"1896","084180","수성","코스닥","기계·장비",3090,40,39427451370,"2019-09-20","관리종목",3060,"-","-","1,221","2.51",0,0,1097,NA
"1897","003680","한성기업","코스피","음식료품",6440,40,39412767800,"2019-09-20","-",6630,"-","-","9,101","0.73",0,0,1890,NA
"1898","005820","원림","코스피","섬유의복",17900,-250,3.938e+10,"2019-09-20","-",17950,"-","-","39,851","0.45",0,0,1487,NA
"1899","025880","케이씨피드","코스닥","음식료·담배",2355,15,39365845590,"2019-09-20","-",2425,"64","37.89","3,535","0.69",25,1.03,98,NA
"1900","038950","파인디지털","코스닥","IT H/W",3855,95,39362499075,"2019-09-20","-",3805,"232","16.4","8,364","0.45",50,1.31,694,NA
"1901","131220","대한과학","코스닥","유통",5280,-130,39359707200,"2019-09-20","-",5440,"242","22.48","3,440","1.58",60,1.1,380,NA
"1902","060260","뉴보텍","코스닥","화학",1365,25,39228623070,"2019-09-20","-",1355,"26","52.12","753","1.8",0,0,1138,NA
"1903","023960","에쓰씨엔지니어링","코스피","건설업",1560,-10,39025875720,"2019-09-20","-",1560,"784","1.99","1,719","0.91",0,0,1598,NA
"1904","044180","KD","코스닥","건설",495,0,38784885480,"2019-09-20","관리종목",495,"70","7.07","560","0.88",0,0,1029,NA
"1905","016920","카스","코스닥","유통",1805,50,38760772160,"2019-09-20","-",1635,"122","13.4","1,899","0.86",20,1.22,523,NA
"1906","019990","에너토크","코스닥","기계·장비",3955,-125,38585328040,"2019-09-20","-",4145,"137","30.26","4,227","0.98",60,1.45,82,NA
"1907","021650","한국큐빅","코스닥","화학",2345,5,38342070235,"2019-09-20","-",2335,"50","46.7","3,338","0.7",15,0.64,679,NA
"1908","043100","솔고바이오","코스닥","의료·정밀기기",237,-14,38329011045,"2019-09-20","관리종목",241,"-","-","318","0.76",0,0,574,NA
"1909","121890","에스디시스템","코스닥","IT H/W",4210,-35,38090303380,"2019-09-20","-",4545,"-","-","1,912","2.38",0,0,929,NA
"1910","065440","이루온","코스닥","IT S/W & SVC",1395,-5,38048652900,"2019-09-20","-",1390,"52","26.73","1,250","1.11",0,0,241,NA
"1911","003720","삼영화학","코스피","화학",1115,-20,3.791e+10,"2019-09-20","-",1070,"-","-","1,349","0.79",0,0,1454,NA
"1912","093640","다믈멀티미디어","코스닥","IT H/W",3495,-50,37740883320,"2019-09-20","-",3545,"-","-","1,067","3.32",0,0,810,NA
"1913","035460","기산텔레콤","코스닥","IT H/W",2575,-45,37536650500,"2019-09-20","-",2585,"-","-","1,994","1.3",0,0,126,NA
"1914","079170","한창산업","코스닥","금속",7210,-200,3.7492e+10,"2019-09-20","-",7100,"274","25.91","10,108","0.7",120,1.69,283,NA
"1915","009620","삼보산업","코스닥","금속",1450,0,37425690450,"2019-09-20","-",1470,"-","-","945","1.56",0,0,1022,NA
"1916","045300","성우테크론","코스닥","IT H/W",4055,15,37419921170,"2019-09-20","-",4015,"606","6.63","5,013","0.8",75,1.87,703,NA
"1917","064480","브리지텍","코스닥","IT S/W & SVC",3125,25,37351562500,"2019-09-20","-",3110,"173","17.98","3,300","0.94",100,3.22,236,NA
"1918","225590","패션플랫폼","코스닥","섬유·의류",1400,15,37291398200,"2019-09-20","-",1400,"56","25","1,208","1.16",0,0,636,NA
"1919","153490","우리이앤엘","코스닥","IT H/W",746,3,37225400000,"2019-09-20","-",747,"41","18.22","1,124","0.66",0,0,397,NA
"1920","036620","버추얼텍","코스닥","유통",805,2,37168336835,"2019-09-20","-",819,"-","-","264","3.1",0,0,916,NA
"1921","038010","제일테크노스","코스닥","금속",4090,-5,3.681e+10,"2019-09-20","-",4075,"613","6.65","8,242","0.49",100,2.45,144,NA
"1922","123330","제닉","코스닥","화학",5250,50,3.675e+10,"2019-09-20","-",5300,"-","-","5,563","0.95",0,0,558,NA
"1923","009180","한솔로지스틱스","코스피","운수창고업",1335,-5,36682362375,"2019-09-20","-",1330,"82","16.22","2,049","0.65",30,2.26,1530,NA
"1924","072950","빛샘전자","코스닥","IT H/W",6110,-120,3.666e+10,"2019-09-20","-",6130,"297","20.64","9,107","0.67",50,0.82,273,NA
"1925","070590","한솔인티큐브","코스닥","IT S/W & SVC",2625,-25,36433742625,"2019-09-20","-",2715,"-","-","1,763","1.54",0,0,725,NA
"1926","134060","이퓨쳐","코스닥","출판·매체복제",7600,-120,36246300000,"2019-09-20","-",7830,"74","105.81","3,538","2.21",0,0,383,NA
"1927","066790","씨씨에스","코스닥","통신방송서비스",423,0,36193713705,"2019-09-20","관리종목",423,"-","-","285","1.48",0,0,249,NA
"1928","018700","바른손","코스닥","오락·문화",2195,-10,36036116175,"2019-09-20","-",2220,"-","-","2,073","1.07",0,0,598,NA
"1929","053160","프리엠스","코스닥","일반전기전자",5990,-40,3.594e+10,"2019-09-20","-",6040,"436","13.85","7,561","0.8",50,0.83,202,NA
"1930","177350","베셀","코스닥","IT H/W",3200,65,35815577600,"2019-09-20","-",3185,"118","26.99","2,729","1.17",100,3.14,407,NA
"1931","115530","씨엔플러스","코스닥","IT H/W",839,0,35809930359,"2019-09-20","관리종목",839,"-","-","358","2.34",0,0,593,NA
"1932","205500","액션스퀘어","코스닥","IT S/W & SVC",1350,-5,35755399350,"2019-09-20","관리종목",1435,"-","-","456","3.15",0,0,980,NA
"1933","219130","타이거일렉","코스닥","IT H/W",5650,70,35675738500,"2019-09-20","-",5700,"344","16.57","6,626","0.86",0,0,962,NA
"1934","010420","한솔PNS","코스피","유통업",1740,40,35657840880,"2019-09-20","-",1760,"175","10.06","1,878","0.94",15,0.85,1749,NA
"1935","048830","엔피케이","코스닥","화학",1900,0,35575453700,"2019-09-20","-",1925,"-","-","2,181","0.88",30,1.56,180,NA
"1936","032580","피델릭스","코스닥","IT H/W",1480,10,35519801680,"2019-09-20","-",1455,"169","8.61","1,375","1.06",0,0,973,NA
"1937","052600","한네트","코스닥","통신방송서비스",3060,-50,35384922000,"2019-09-20","-",3115,"95","32.79","3,098","1.01",100,3.21,197,NA
"1938","006200","한국전자홀딩스","코스피","금융업",755,-8,35336367680,"2019-09-20","-",766,"-","-","2,525","0.3",15,1.96,1494,NA
"1939","122800","썬텍","코스닥","금속",1000,0,35153085000,"2019-09-20","관리종목",1000,"-","-","477","2.1",0,0,576,NA
"1940","079810","디이엔티","코스닥","기계·장비",3750,-190,35128980000,"2019-09-20","-",4190,"-","-","1,970","2.13",0,0,34,NA
"1941","024850","피에스엠씨","코스닥","IT H/W",873,-3,34934424579,"2019-09-20","-",879,"-","-","490","1.79",0,0,1047,NA
"1942","019770","서연탑메탈","코스닥","기계·장비",2995,55,34891750000,"2019-09-20","-",2820,"-","-","5,878","0.48",40,1.42,81,NA
"1943","032280","삼일","코스닥","운송",2150,60,34859218500,"2019-09-20","-",2110,"166","12.71","3,859","0.55",50,2.37,106,NA
"1944","051980","센트럴바이오","코스닥","화학",781,-3,34835888010,"2019-09-20","관리종목",800,"-","-","571","1.4",0,0,1049,NA
"1945","005450","신한","코스피","건설업",4945,0,34727938855,"2019-09-20","관리종목",4945,"-","-","6,682","0.74",0,0,1783,NA
"1946","043590","크로바하이텍","코스닥","IT H/W",1490,0,3.4717e+10,"2019-09-20","관리종목",1490,"-","-","1,799","0.83",0,0,976,NA
"1947","161570","THE MIDONG","코스닥","IT H/W",2515,355,34686341790,"2019-09-20","-",2225,"-","-","2,330","0.95",0,0,2,NA
"1948","094860","코닉글로리","코스닥","IT S/W & SVC",720,0,34310204640,"2019-09-20","-",721,"-","-","247","2.92",0,0,562,NA
"1949","086250","화신테크","코스닥","기계·장비",2520,5,34188204960,"2019-09-20","-",2600,"-","-","2,194","1.19",0,0,821,NA
"1950","115480","씨유메디칼","코스닥","의료·정밀기기",2140,0,34006695060,"2019-09-20","-",2115,"112","18.88","2,987","0.71",0,0,363,NA
"1951","073190","듀오백","코스닥","기타 제조",2840,-125,33989233600,"2019-09-20","-",3050,"-","-","2,532","1.2",0,0,274,NA
"1952","001420","태원물산","코스피","운수장비",4450,-90,3.382e+10,"2019-09-20","-",4405,"48","91.77","4,238","1.04",70,1.59,1400,NA
"1953","009140","경인전자","코스피","전기전자",21450,250,33693595650,"2019-09-20","-",21550,"-","-","34,788","0.62",250,1.16,1714,NA
